ALink,SName,SLink,Lyric,language
/chicabana/,Cerveja de Garrafa,/chicabana/cerveja-de-garrafa.html,"Bacana como tá legal aqui
Você é sempre um bom motivo
Pra eu querer ser feliz
Me dá um gole dessa sua paz
Que hoje eu te vi trocando a roupa
E tá bonito demais
É doce, cê tem um jeito doce
O seu olhar é doce, é doce

E aí, me leva pra qualquer lugar
Porque se for ideia sua, acho que eu devo gostar
Independente do que acontecer
O teu sorriso volta e meia vai permanecer
Doce, cê tem um jeito doce
O seu olhar é doce, doce

Mas gosta de boteco e de cerveja de garrafa
E nunca ligou pra toda fumaça que eu faço
E toda vez que eu relaxo
Eu imagino um mundo belo assim, com você do lado

Gosta de boteco e de cerveja de garrafa
E nunca ligou pra toda fumaça que eu faço
E toda vez que eu relaxo
Eu imagino um mundo belo assim, com você do lado

Bacana como tá legal aqui
Você é sempre um bom motivo
Pra eu querer ser feliz
Me dá um gole dessa sua paz
Hoje eu te vi trocando a roupa
E tá bonito demais
É doce, cê tem um jeito doce
O seu olhar é doce, é doce",pt
/banda-beijo/,Bate Lata,/banda-beijo/bate-lata.html,"Era um menino tocador
que dispensou o agogô
E o tambor pra tocar lata
Do ""Ta ta ta"" ele gostou
Do ""Tum tum tum"" ele adorou
E muito mais do ""Ra ta ta ta""
(Repete)

QUER APRENDER
PEGUE A LATINHA
E BATE UMA NA OUTRA
TCHA TCHA, TCHA TCHA
SEGURE O REAGGE
NÃO SOSSEGUE
SE ENTREGUE A ESSA VIAGEM LOUCA
(REPETE)

Venha de lata negão
No meio da multidão
Se não tem lata
Improvisa, bate na palma da mão
(repete)

REFRÃO",pt
/axe-bahia/,Beija Beija,/axe-bahia/beija-beija.html,"Todo mundo,vamo lá...
Pula...pula...pula...pula...(2x)

Beija,beija tá calor tá calor
eu não quero só beijar mas também fazer amor(4x)

Joga a mão pra cima,moçada lindo, lilindo
agora bate na palma da mão assim óh..(2x)

Vamo lá...

Pula, pula..que essa musica pego..
Pula,pula...que essa dança é o terror(2x)

Beija,beija tá calor tá calor
eu não quero só beijar mas também fazer amor(4x)


Joga a mão pra cima,moçada lindo, lilindo
agora bate na palma da mão assim óh..(2x)

Pula, pula..que essa musica pego..
Pula,pula...que essa dança é o terror(2x)

Beija,beija tá calor tá calor
eu não quero só beijar mas também fazer amor(4x)

Joga a mão pra cima,moçada lindo, lilindo
agora bate na palma da mão assim óh..(2x)

Pula, pula..que essa musica pego..
Pula,pula...que essa dança é o terror(2x)

Pula...pula...pula...pula...(2x)",pt
/oz-bambaz/,P do Negão,/oz-bambaz/p-do-negao.html,"Pega pelada pintou na parada paquera papai
Pega pegou piriguete porque piriguete pintou na parada
Pega pegou piriguete passou na...
Vai cair na lingua do P du negão
Paulo pediu para Pedro pegar na peteca de Paty
Para Paty pega na pistola de Paulo
Pega o pistão pega a pistola pede pra a piri pegar
Vai cair na lingua do P do negão(2x)
Oh, pega na palma, pega na palma, pega na palma(2x)
Putão nunca pode, pintou no pagode pra pegar na piri com Oz Bambaz que pode
Pega o pistão pega a pistola pede pra a piri pegar
Vai cair na lingua do P do negão(2x)",pt
/rapazolla/,Coração,/rapazolla/coracao.html,"Coração - Rapazolla

Iô, Iô Iô (Iô, Iô, Iô)
Iô, Iô Iô (Iô, Iô, Iô)

Coração
Para que se apaixonou por alguém que nunca te amou
Alguém que nunca vai te amar

Eu vou fazer promessas
Para nunca mais amar
Alguém que só quer me ver sofrer
Alguém que só quer me ver chorar

Preciso sair dessa, dessa de me apaixonar
Por quem só quer me fazer sofrer
Por quem só quer me fazer chorar

É tão ruim quando alguém machuca a gente
O coração fica doente
Sem jeito até pra conversar

Dói demais, só quem ama sabe e sente
O que se passa em nossa mente
Na hora de deixar rolar

Nunca mais, eu vou provar do teu carinho
Nunca mais, eu vou poder te abraçar
Ou será, que eu vivo bem melhor sozinho?
E se for, mais fácil assim pra perdoar

O amor, às vezes, só confunde a gente
Não sei, com você pode ser bem diferente
O amor, às vezes só confunde a gente
Não sei, com você pode ser bem diferente

Coração
Para que se apaixonou por alguém que nunca te amou
Alguém que nunca vai te amar(bis)


Nunca mais, eu vou provar do teu carinho
Nunca mais, eu vou poder te abraçar
Ou será, que eu vou viver melhor sozinho?
E se for, mais assim fácil pra perdoar

O amor, às vezes, só confunde a gente
Não sei, com você pode ser bem diferente
O amor, às vezes só confunde a gente
Não sei, com você pode ser bem diferente

Coração
Para que se apaixonou por alguém que nunca te amou
Alguém que nunca vai te amar

Coração
Canta coração
Coração
Para de se apaixonar
Coração
Canta coração
Coração...",pt
/tonho-materia/,Samba Duro (Melô do Tchaco),/tonho-materia/samba-duro-melo-do-tchaco.html,"Mostra sua cara seu jogo de cintura
Mostra sua cara seu jogo de iontura
Que menina é essa, é da turma da usura
Que menina é essa, é da turma da usura

Se eu compro a cerveja, ela pede um copo
Se eu compro um feijão, ela mete a mão
Todo mundo quer saber, o nome dessa menina
Não precisa responder, é Maria gasolina oi, oí

Oí, Oí, é Maria Gasolina
Oí, oí, é Maria Gasolina

Ê mamãe

Tchaco, eu tô em cima eu tô em baixo!
Tchaco, eu tô em cima eu tô em baixo!

Ê mamãe

Tchaco, eu tô em cima eu tô em baixo!
Tchaco, eu tô em cima eu tô em baixo!

Tchaco pra frente, tchaco pra tras
Tchaco pra frente, tchaco pra tras
Vai pra frente, vai pra tras

Vai pra frente, vai pra tras
Cadê o feijão? Tá na casa da D. Maria
Cadê o feijão? Tá na casa da D. Maria
O feijão dela é gostoso

Mas dá 15 dias de dor na barriga
O feijão dela é gostoso
Mas dá 15 dias de dor na barriga
A menina da ladeira não tem cara de tola
Tem um beijo maldoso, com gosto de cebola
Ela faz um charminho, pra chamar a atenção

Com seu jeito de ser, de quem tem bom coração
Com seu jeito faceiro, ela é, dengosa
E tem mania de querer, ser vaidosa

Cadê a menina faceira, tá no samba geral
Aonde é esse samba? é no beco de Gal

Ê mamãe

Tchaco, eu tô em cima eu tô em baixo!
Tchaco, eu tô em cima eu tô em baixo!

Tchaco pra frente, tchaco pra trás
Tchaco pra frente, tchaco pra trás

Seu claudio vai usar, cueca de vidro
Que é pra proteger, o pega pra capar

Tchaco, eu tô em cima eu tô em baixo!
Tchaco, eu tô em cima eu tô em baixo!

Tchaco pra frente, tchaco pra trás
Tchaco pra frente, tchaco pra trás",pt
/alexandre-peixe/,Minas Não Tem Mar,/alexandre-peixe/minas-nao-tem-mar.html,"Se dirigir, não beba!
Mas se for beber, me chame meu irmão

Saia da rotina,
Então caia na folia
Tem festa, festa!

Hoje a noite tá bombando
Mulherada desfilando
Eu quero festa, festa

Todo santo dia
É a mesma agonia
Vou te dizer
Fazer o que?

O celular tá ocupado
O povo estressado
Sabe o que vou fazer?

Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou tomar todas no bar!!

Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou tomar todas no bar!!

Saia da rotina,
Então caia na folia
Tem festa, festa!

Hoje a noite tá bombando
Mulherada desfilando
Eu quero festa, festa

Todo santo dia
É a mesma agonia
Vou te dizer
Fazer o que?

O celular tá ocupado
O povo estressado
Sabe o que vou fazer?

Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou tomar todas no bar!!

Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou tomar todas no bar!!

Procurando alguém para amar
Sentado na mesa de um bar
Falando de loucuras e paixão
Se o rio corre para o mar
Eu quero um dia te encontrar
Você não sabe o quanto eu te esperei

Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou tomar todas no bar!!

Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou tomar todas no bar!!

Procurando alguém para amar
Sentado na mesa de um bar
Falando de loucuras e paixões
Se o rio corre para o mar
Eu quero um dia te encontrar
Você não sabe o quanto eu te esperei

Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou tomar todas no bar!!

Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou pro bar
Já que minas não tem mar
Eu vou tomar todas no bar!!",pt
/leva-noiz/,Superman a Liga da Justiça,/leva-noiz/superman-a-liga-da-justica.html,"Superman ficou fraco
O Pinguim jogou kriptonita
Lex Luthor e Coringa
Roubou o laço da Mulher Maravilha (2x)

Liga da justiça toda dominada
Agora só tem uma saída

Foge, foge Mulher Maravilha
Foge, foge com Superman (4x)

Você é minha maravilha e eu
Sou seu superman
No swing aqui do leva eu
Quero você meu bem! (2x)


(repete tudo)",pt
/lucas-fellix/,I Love Tutoia Com Muito Amor,/lucas-fellix/i-love-tutoia-com-muito-amor.html,"Antes uma vila, hoje uma cidade
Convido todos para a conhecer
Fortes salinas no passado
Um belo lugar pra se viver

Dona que manda no pedaço
É exuberante e sensacional
De rios, lagoas, dunas e mares
Pontos turísticos fenomenal

Levanta a poeira
Vamos liberar geral
Iô Iô Iô Iô Iô Iô
Gritar pro mundo inteiro
I love tutoia com muito amor

Iô Iô Iô Iô Iô Iô
Se ligue na pegada!
Sucesso novo que aqui chegou

Iô Iô Iô Iô Iô Iô
Gritar pro mundo inteiro
I love tutoia com muito amor

Iô Iô Iô Iô Iô Iô
Se ligue na potência
Nova paródia estourou

Antes uma vila, hoje uma cidade
Convido todos para a conhecer
Fortes salinas no passado
Um belo lugar pra se viver

Dona que manda no pedaço
É exuberante e sensacional
De rios, lagoas, dunas e mares
Pontos turísticos fenomenal

Levanta a poeira
Vamos liberar geral
Iô Iô Iô Iô Iô Iô
Gritar pro mundo inteiro
I love tutoia com muito amor

Iô Iô Iô Iô Iô Iô
Se ligue na pegada
Sucesso novo que aqui chegou

Iô Iô Iô Iô Iô Iô
Gritar pro mundo inteiro
I love tutoia com muito amor

Iô Iô Iô Iô Iô Iô
Se ligue na potência
Nossa paródia estourou",pt
/saiddy-bamba/,Amante Atual,/saiddy-bamba/amante-atual.html,"Eu te falei que o nosso lance é perigoso
Nos envolve é tão gostoso
Faz a gente enlouquecer
Quando a gente tá junto

Você quer que o tempo pare
Até que a morte nos separe
Eu corro esse risco com você
Cuidado inha

Hoje o tempo tá mudado
Vida de amante não é de casado
Ouça o que eu vou lhe dizer
Cuidado inha

Hoje o tempo tá mudado
Vida de amante não é de casado
Ouça o que eu vou lhe dizer
Não sou amante a moda antiga

Eu sou amante atual
Pego e craw ,pego e craw
Pego e craw ,pego e craw

Depois da tchau ,depois da tchau .
A fila anda meu bem

Não vá se apegar
Assim que você sair
Outra entra em seu lugar",pt
/sharon-axe-moi/,Ai Se Eu Te Pego,/sharon-axe-moi/ai-se-eu-te-pego.html,"passeando pela praia,
um lindão, corpo sarado.
eu logo reparei,
no seu corpo tatuado.
cabeça raspadinha, com carinha de neném,
passo me dando mole,
hoje eu vo me dá bem e eu disse,
NOOOOOOOOOOOOOOOOSSA,
ASSIM VOCÊ ME MATA,
NOOOOOOOOOOOOOOOOSSA,
ASSIM VOCÊ ME MATA !
AI SE EU TE PEGO,
AI AI SE EU TE PEGO.
DELÍÍÍÍÍÍÍÍÍÍCIA !

entre um mergulho e outro,
acelera coração,
passo tirando onda,
que delícia de negão.
um beck invocado,
assim perco o juízo,
deu mole pra caralho,
essa praia é o paraíso e eu disse,
NOOOOOOOOOOOOOOOOSSA,
ASSIM VOCÊ ME MATA,
NOOOOOOOOOOOOOOOOSSA,
ASSIM VOCÊ ME MATA !
AI SE EU TE PEGO,
AI AI SE EU TE PEGO.
DELÍÍÍÍÍÍÍÍÍÍCIA !",pt
/talokudo/,Caneta Azul - a Resposta,/talokudo/caneta-azul-a-resposta.html,"Eu já não aguentava mais o desespero de seu
Manel atrás daquela caneta
Ele tinha uma amarela, mas ele queria era a azul
Talvez ele fosse fazer o Enem, não sei
Só sei que ele queria muito o diabo daquela caneta
Mas graças a Deus eu pude encontra-la
E fazer com que ele parasse de cantar aquela canção

Eu estava andando, de bicicleta
Estava tão rápido quase atropelei uma velha
Olhei pro chão, e vi algo brilhando
Meti o pé no freio e caí bolando

E quando eu olhei pro chão
Era algo muito bom
Era a caneta de seu Mané que ele estava procurando
E sabe onde é que ela estava?
Estava aqui o tempo todo
Estava em frente ao portão preto
Um cabaré muito famoso

E eu achei, sua caneta
Infelizmente alguém comeu
O seu bocal
E eu achei, sua caneta
Infelizmente alguém comeu
O seu bocal

Esta aqui o seu bocal
Todo mordidinho ó
Alguém botou na boca e mordeu
Mas não fique triste não, é só um bocal
Bocal vão e vens
É só um bocal simples
Ela ainda risca ó
Esta prestando a caneta
Logo logo você arruma
Um bocal novo pra você
Não fique assim não
Não fique triste pelo seu bocal",pt
/ta-demais/,As Três Estações,/ta-demais/as-tres-estacoes.html,"AMAR É SOFRER INSTANTES DE SAUDADES
SENTIR SEGUNDOS DE CIUMES
VIVER MOMENTOS DE PAIXÃO
AMAR É UMA LOUCURA NÃO TEM JEITO
MAIS SEI QUE LÁ DENTRO DO PEITO
BATE UM CORAÇÃO, APAIXONADO

AMO VOCÊ NA PRIMAVERA OUTONO OU VERÃO
VOCÊ É A FLOR QUE DESPERTOU MEU CORAÇÃO
SONHEI SEMPRE COM VOCÊ
PORQUE EU TE AMO",pt
/samir-matos/,Sou Homem Pra Casar,/samir-matos/sou-homem-pra-casar.html,"A mulherada só reclama
Que os homens não querem nada
Que eles não levam nada a sério
E que só vivem de balada
Que eles só querem ir pra cama
E quando casam é presepada
Só tem mentira e adultério
Que homem sério é piada
Você não me dá bola
Você não acredita
Sou homem pra casar
Que namora e não fica
Você não me dá bola
Você não acredita
Sou homem pra casar
E eu sou pra toda vida

Me dá a tua mão menina
Que eu quero casar
O meu coração menina
É o teu lugar
Me dá a tua mão menina
Tem que acreditar
Sou uma exceção menina
Eu vou te provar",pt
/ouro-fino/,Estilosa,/ouro-fino/estilosa.html,"Êta lá em casa!
Lá no meu barraco!
Ia ser uma festa só
Ia ter do bom e do melhor
Êta lá em casa!
Lalauê
Lá no meu barraco!
Lalauê
Ia ser uma festa só
Minha cabeça dá um nó

Só em pensar no seu corpo
Só em pensar no seu cheiro (Bis)
Só em pensar no seu beijo
Só em pensar!

Charmosa, cheirosa, na onda, da moda

Êta que pretinha estilosa
Êta que pretinha

Charmosa, cheirosa, na onda, da moda

Êta que pretinha estilosa
Êta que pretinha linda

seu sorriso me encanta
seu olhar é minha luz
o gosto que vem do seu beijo me seduz

Charmosa, cheirosa, na onda, da moda

Êta que pretinha estilosa
Êta que pretinha

Charmosa, cheirosa, na onda, da moda

Êta que pretinha estilosa
Êta que pretinha

Charmosa, cheirosa, na onda, da moda

Êta que pretinha estilosa
Êta que pretinha

Charmosa, cheirosa, na onda, da moda

Êta que pretinha estilosa
Êta que pretinha linda",pt
/gab-ferruz/,Álibi Perfeito,/gab-ferruz/alibi-perfeito.html,"O luar, álibi perfeito
Em tua forma clara abençoou
Nosso amor, nosso primeiro beijo
Janaína viu, Jorge testemunhou
Janaína viu, Jorge testemunhou

Essa menina é graça
Pisa leve na praia
Pés descalços na areia
Tem o sorriso no rosto
E no canto da boca
Um beijo de feiticeira

Convidando quem queira
Vibrar amor à luz desse luar
Queira
Deixar o barco içar vela navegar

Queira
Vibrar amor à luz desse luar
Queira
Deixar o barco içar vela navegar

O luar, álibi perfeito
Em tua forma clara abençoou
Nosso amor, nosso primeiro beijo
Janaína viu, Jorge testemunhou
Janaína viu, Jorge testemunhou

Essa menina é graça
Pisa leve na praia
Pés descalços na areia
Tem o sorriso no rosto
E no canto da boca
Um beijo de feiticeira

Convidando quem queira
Vibrar amor à luz desse luar
Queira
Deixar o barco içar vela navegar

Queira
Vibrar amor à luz desse luar
Queira
Deixar o barco içar vela navegar

Queira
Queira
Queira
Queira",pt
/cannibal/,Deixa Eu Te Amar,/cannibal/deixa-eu-te-amar.html,"Porque você me olha assim
Qual o seu medo ?
Alguém já te fez sofrer
Qual o seu medo, diz pra mim

Se por amor já veio a sofrer
E agora tem medo
De amar e se envolver
Qual o seu medo, diz pra mim

Sei que palavras não vão adiantar
Se o coração não quer acreditar
Confia em mim não, vai se arrepender
O que eu mais quero é não te ver sofrer

(uh!)Amor sincero tenho dentro de mim
Pra te dar, é só você querer e arriscar
Pois não é ilusão, nem tão pouco atração
É mais forte do que pode pensar

Não sabe o quanto já sofri por amor
Conheço bem essa dor
Que destrói, e causa insegurança demais
Pra você superar, tem que uma chance se dar
E não ter medo de se apaixonar

Deixa eu te amar
Deixa, deixa eu te amar...

(uh! valeu galera.)",pt
/uata-anderson/,Dentre Tudo,/uata-anderson/dentre-tudo.html,"Dentre todo o universo
Dentre tudo que me traz você aqui
Dentre todos os meus versos
Dentre tudo o que me faz assumir

Refrão
Que a vida, o tempo, meu mundinho
Não tem valor sem você
Que a dor o medo e a morte são poucos pra te ter
Que eu mudo o gosto, mudo o jeito só pra te ter aqui
Sorrindo de novo pra mim

Dentre tudo que machuca
Dentre tudo que difama
Dentre tudo que não dura
Dentre todo amor que sangra

Nada dói mais, do que não te ter
Nada dói mais do que acordar ao teu lado mas não te ver
Nada dói mais, do que você meu sonho ser
E eu nem seu homem ser
Mas não me canso, nem desisto de repetir

Dentre todo o universo
Dentre tudo que me traz você aqui
Dentre todos os meus versos
Dentre tudo o que me faz assumir

Refrão
Que a vida, o tempo
Meu mundinho não tem valor sem você
Que a dor o medo e a morte são poucos pra te ter
Que eu mudo o gosto, mudo o jeito só pra te ter aqui
Sorrindo de novo pra mim

Que a vida, o tempo
Meu mundinho não tem valor sem você
Que a dor o medo e a morte são poucos pra te ter
Que eu mudo o gosto, mudo o jeito só pra te ter aqui
Sorrindo de novo pra mim
Sorrindo de novo pra mim",pt
